"year","workauthorization","country","gender","degree","college","department","major","graddate","status","employer.school","jobtitle.gradprogram","city","state.country","graddegree","useful","dateoffered","dateaccepted","jobfunction","employerindustry","numoffers"
2014,"U.S. Citizen","United States","Male","BS","CIT","Chemical Engineering","CHE","S14","E","ExxonMobil","Contact Engineer","Houston","TX","","Job Fair","","","Engineering Other","energy",NA
2014,"U.S. Citizen","United States","Female","BS","CIT","Mechanical Engineering","MEG","S14","E","Denique Affectus","Web Developer","Los Angeles","CA","","","","","Design: Interaction/User Interface/UX Design ","technology",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Electrical & Computer Engineering","ECE","S14","E","Goldman Sachs","Technical Analyst","New York","NY","","","","","Engineering: Electrical/Computer","financial services",NA
2014,"Non-US Citizen","Malaysia","Male","BS","CIT","Chemical Engineering","CHE","S14","E","Sime Darby","Executive",NA,"Malaysia","","","","","","",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Chemical Engineering","CHE","S14","E","Schlumberger","Field Engineer","Conway","AR","","networking","","","Field Engineering","engineering",NA
2014,"U.S. Citizen","United States","Female","BS","CIT","Civil & Environmental Engineering","CIV","S14","E","Eaton","Rotational Program",NA,NA,"","Networking","41579","41609","Engineering Other","energy",2
2014,"U.S. Citizen","United States","Female","BS","CIT","Mechanical Engineering","MEG","S14","E","Lockheed Martin","Mechanical Engineer","Unknown",NA,"","","","","Engineering: Mechanical","manufacturing",NA
2014,"U.S. Citizen","United States","Female","BS","CIT","Chemical Engineering","CHE","S14","E","M & H Engineering","Graduate Engineer","Miami","FL","","networking","","","Engineering","engineering",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Chemical Engineering","CHE","S14","E","Merck","Associate Engineer","Hoboken","NJ","","Online Job Listing Site","41671","41699","Engineering","pharmaceuticals",4
2014,"U.S. Citizen","United States","Female","BS","CIT","Chemical Engineering","CHE","S14","E","Dow Corning","Process Engineer","Midland","MI","","TartanTRAK","","","Engineering Other","manufacturing",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Chemical Engineering","CHE","S14","E","Epic Systems","","Madison","WI","","","","","","technology",NA
2014,"Permanent Resident","United States","Female","BS","CIT","Mechanical Engineering","MEG","S14","E","Goldman Copeland Consulting","","New York","NY","","","","","","",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Chemical Engineering","CHE","S14","E","ExxonMobil","Technial Sales","Vienna","VA","","Job Fair","","","Business Development/Sales","energy",NA
2014,"U.S. Citizen","United States","Female","BS","CIT","Chemical Engineering","CHE","S14","E","Procter & Gamble","Research and Development Engineer",NA,NA,"","Internship","","","Research and Development Engineering","consumer products",NA
2014,"U.S. Citizen","United States","Female","BS","CIT","Materials Science","MSE","S14","E","Federal Mogul","Test Engineer in Technical Services Group of Systems Protection","Exton","PA","","","","","Engineering: Materials","manufacturing",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Mechanical Engineering","MEG","F13","E","Procter & Gamble","Mechanical Engineer, Packaging Development Division","Cincinnati","OH","","summer internship","","","Engineering: Mechanical","consumer products",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Electrical & Computer Engineering","ECE","S14","E","Bose Corporation","Automotive Systems Engineer I","Stow","MA","","Networking","41712","41743","Engineering: Electrical/Computer","manufacturing",2
2014,"Non-US Citizen","Turkey","Male","BS","CIT","Electrical & Computer Engineering","ECE","S14","E","NVIDIA","Tegra Systems Software Intern ","Santa Clara","CA","","Job Fair","","","Engineering: Electrical/Computer","technology",NA
2014,"U.S. Citizen","United States","Female","BS","CIT","Electrical & Computer Engineering","ECE","S14","E","Alarm.com","Device Engineer","Tyson Corners","VA","","TartanTRAK","","","Engineering: Electrical/Computer","consumer products",1
2014,"U.S. Citizen","United States","Male","BS","CIT","Electrical & Computer Engineering","ECE","S14","E","Rockwell Automation","Embedded Software Engineer","Cleveland","OH","","Job Fair","","","Engineering: Electrical/Computer","manufacturing",1
2014,"Non-US Citizen","India","Male","BS","CIT","Electrical & Computer Engineering","ECE","S14","E","Facebook","Software Engineer","San Francisco","CA","","Tartantrak","","","Engineering: Electrical/Computer","technology",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Electrical & Computer Engineering","ECE","S15","E","LinkedIn","Software Engineer","San Francisco","CA","","TartanTrack","","","Engineering: Electrical/Computer","marketing/communications",3
2014,"U.S. Citizen","United States","Male","BS","CIT","Materials Science","MSE","S14","E","Veterans Affairs Pittsburgh Healthcare System","System Engineer / Data Analyst","Pittsburgh","PA","","Hired from internship","","","Engineering: Materials","healthcare",3
2014,"U.S. Citizen","United States","Male","BS","CIT","Electrical & Computer Engineering","ECE","S15","E","Amazon","Software Engineer","Tampa","FL","","Job Fair","","","Engineering: Electrical/Computer","retail",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Electrical & Computer Engineering","ECE","F13","E","Bracket Computing","Front-End Web Developer","Sunnyvale","CA","","","","","Engineering: Electrical/Computer","technology",4
2014,"U.S. Citizen","United States","Male","BS","CIT","Materials Science","MSE","S14","E","Accenture","Business & Systems Integration Analyst","Pittsburgh","PA","","TartanTRAK","","","Engineering: Materials","consulting",1
2014,"Non-US Citizen","India","Male","BS","CIT","Electrical & Computer Engineering","ECE","S14","E","Cisco","Software Development Engineer","San Francisco","CA","","","","","Engineering: Electrical/Computer","technology",NA
2014,"Non-US Citizen","India","Male","BS","CIT","Electrical & Computer Engineering","ECE","S14","E","Microsoft","Hardware Intern","Seattle","WA","","Job Fair","","","Engineering: Electrical/Computer","technology",NA
2014,"Non-US Citizen","Other","Male","BS","CIT","Electrical & Computer Engineering","ECE","S14","E","Nike","Mobile Engineer","Beaverton","OR","","TartanTRAK","41592","41609","Engineering: Electrical/Computer","consumer products",2
2014,"U.S. Citizen","United States","Male","BS","CIT","Materials Science","MSE","S14","E","Naval Research Laboratory","Research Scientist","Washington","DC","","Networking","","","Engineering: Research & Development","education",1
2014,"U.S. Citizen","United States","Male","BS","CIT","Materials Science","MSE","S14","E","Timken Steel","Steel Business Associate-Sales Engineer","Canton","OH","","Job Fair","","","Engineering: Materials","manufacturing",1
2014,"U.S. Citizen","United States","Male","BS","CIT","Electrical & Computer Engineering","ECE","S14","E","GameChanger","Software Engineer","New York","NY","","TartanTRAK","41343","41357","Engineering: Electrical/Computer","arts & entertainment",8
2014,"U.S. Citizen","Taiwan","Male","BS","CIT","Electrical & Computer Engineering","ECE","S14","E","Apple","Rotational Software Engineer","Cupertino","CA","","","","","Engineering: Electrical/Computer","technology",NA
2014,"U.S. Citizen","United States","Female","BS","CIT","Materials Science","MSE","S14","E","Accenture","Consultant","New York","NY","","","","","Analyst: Business","consulting",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Electrical & Computer Engineering","ECE","S14","E","Uber","Software Engineer","San Francisco","CA","","Networking","","","Engineering: Electrical/Computer","transportation",4
2014,"U.S. Citizen","United States","Male","BS","CIT","Electrical & Computer Engineering","ECE","S14","E","Amazon","Software Development Engineer","Seattle","WA","","TartanTRAK","","","Engineering: Electrical/Computer","retail",2
2014,"U.S. Citizen","United States","Male","BS","CIT","Electrical & Computer Engineering","ECE","S15","E","Intel","CAD Research Intern","Hillsboro","OR","","Netowrking, Hired from intership","","","Research and Development","technology",1
2014,"U.S. Citizen","United States","Male","BS","CIT","Electrical & Computer Engineering","ECE","S14","E","Philips North America Color Kinetics","Application Engineer","Boston","MA","","Networking","","","Engineering: Electrical/Computer","manufacturing",2
2014,"U.S. Citizen","United States","Female","BS","CIT","Electrical & Computer Engineering","ECE","S14","E","Google","Software Engineer","Mountain View","CA","","Hired from internship Experience","","","Engineering: Electrical/Computer","technology",1
2014,"U.S. Citizen","United States","Male","BS","CIT","Electrical & Computer Engineering","ECE","F13","E","Electronics and Telecommunications Research Institute","Researcher","Daejeon","South Korea","","","","","Engineering: Research and Development","manufacturing",NA
2014,"Non-US Citizen","Korea","Male","BS","CIT","Electrical & Computer Engineering","ECE","S14","E","Goldman Sachs","Technology Analyst","New York","NY","","TartanTRAK","","","Engineering: Electrical/Computer","financial services",3
2014,"U.S. Citizen","United States","Male","BS","CIT","Electrical & Computer Engineering","ECE","F13","E","unknown","",NA,NA,"","","","","","",NA
2014,"U.S. Citizen","United States","Female","BS","CIT","Electrical & Computer Engineering","ECE","S14","E","Microsoft","Program Manager","Seattle","WA","","Job Fair","","","Engineering: Electrical/Computer","technology",1
2014,"U.S. Citizen","United States","Female","BS","CIT","Electrical & Computer Engineering","ECE","S14","E","Disney ABC Television Group","Digital Media Services Intern","Seattle","WA","","Company Website","","","Engineering: Electrical/Computer","arts & entertainment",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Electrical & Computer Engineering","ECE","S14","E","Cisco Cloud Networking Group","Member of Technical Staff","San Francisco","CA","","","","","Engineering: Electrical/Computer","technology",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Electrical & Computer Engineering","ECE","F13","E","NVIDIA","Hardware Intern","Santa Clara","CA","","","","","Engineering: Electrical/Computer","technology",NA
2014,"Permanent Resident","United States","Male","BS","CIT","Electrical & Computer Engineering","ECE","S14","E","US Patent and Trade Office","Patent Examiner","Arlington","VA","","On-line Job site","","","Engineering: Quality Control","education",NA
2014,"U.S. Citizen","United States","Female","BS","CIT","Materials Science","MSE","S14","E","Pricewaterhouse Coopers","Management Consultant","New York","NY","","Job Fair","","","Engineering: Materials","consulting",2
2014,"Non-US Citizen","India","Male","BS","CIT","Electrical & Computer Engineering","ECE","S14","E","Cheiron","Software Engineer","McLean","VA","","TartanTRAK","","","Engineering: Electrical/Computer","consulting",1
2014,"Non-US Citizen","India","Male","BS","CIT","Materials Science","MSE","S14","E","unknown","",NA,NA,"","","","","","",NA
2014,"U.S. Citizen","United States","Female","BS","CIT","Materials Science","MSE","F13","E","PGW","Process Engineer","Pittsburgh","PA","","Networking","","","Engineering: Materials","manufacturing",4
2014,"U.S. Citizen","United States","Male","BS","CIT","Electrical & Computer Engineering","ECE","S15","E","Amazon","Software Development Engineer","Seattle","WA","","Job Fair","","","Engineering: Electrical/Computer","retail",2
2014,"U.S. Citizen","United States","Male","BS","CIT","Electrical & Computer Engineering","ECE","S14","E","Crunchyroll","Intern","San Francisco","CA","","","","","Engineering: Electrical/Computer","arts & entertainment",NA
2014,"U.S. Citizen","Taiwan","Female","BS","CIT","Electrical & Computer Engineering","ECE","S14","E","Dropbox","Software Development Engineer","San Francisco","CA","","TartanTRAK","","","Engineering: Electrical/Computer","technology",5
2014,"Permanent Resident","United States","Male","BS","CIT","Electrical & Computer Engineering","ECE","S14","E","Comprehend Systems","Software Engineer","Redwood City","CA","","Job Fair","","","Engineering: Electrical/Computer","technology",3
2014,"U.S. Citizen","United States","Male","BS","CIT","Electrical & Computer Engineering","ECE","S14","E","Bentley Systems","Software Developer","Pittsburgh","PA","","Hired from Internship","","","Engineering: Electrical/Computer","technology",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Electrical & Computer Engineering","ECE","S14","E","Google","Software Engineer","Pittsburgh","PA","","","","","Engineering: Electrical/Computer","technology",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Electrical & Computer Engineering","ECE","S14","E","Space X","Avionics Integration Engineer","Hermosa Beach","CA","","","","","Engineering: Electrical/Computer","transportation",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Materials Science","MSE","S14","E","Schumberger","Field Engineer","Cheyenne","WY","","Job Fair","","","Engineering: Field Engineering","energy",1
2014,"U.S. Citizen","United States","Male","BS","CIT","Electrical & Computer Engineering","ECE","S14","E","TransMarket Group","Core Software Developer","Chicago","IL","","On line application","41501","41501","Engineering: Electrical/Computer","financial services",1
2014,"U.S. Citizen","United States","Male","BS","CIT","Electrical & Computer Engineering","ECE","S14","E","Cisco","Software Engineer","San Francisco","CA","","TartanTRAK","","","Engineering: Electrical/Computer","technology",2
2014,"Non-US Citizen","India","Male","BS","CIT","Electrical & Computer Engineering","ECE","S14","E","Merrill Lynch","Software Engineer","New York","NY","","TartanTRAK","","","Engineering: Electrical/Computer","financial services",2
2014,"Permanent Resident","United States","Male","BS","CIT","Electrical & Computer Engineering","ECE","S14","E","Samsung","Intern","New York","NY","","","","","Engineering: Electrical/Computer","technology",NA
2014,"U.S. Citizen","United States","Female","BS","CIT","Electrical & Computer Engineering","ECE","S14","E","Veson Nautical","Technical Solutions Engineer","Boston","MA","","","","","Engineering: Electrical/Computer","technology",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Electrical & Computer Engineering","ECE","S14","E","Palantir Technologies","Infrastructure Quality Engineer","Palo Alto","CA","","Hired from summer internship","","","Engineering: Electrical/Computer","technology",1
2014,"Non-US Citizen","India","Male","BS","CIT","Electrical & Computer Engineering","ECE","S14","E","Google","Software Engineer","Mountain View","CA","","Job Fair","","","Engineering: Electrical/Computer","technology",3
2014,"U.S. Citizen","United States","Male","BS","CIT","Electrical & Computer Engineering","ECE","F13","E","MSA","Staff Engineer","Cranberry Township","PA","","","","","Engineering: Electrical/Computer","manufacturing",NA
2014,"Non-US Citizen","Korea","Male","BS","CIT","Electrical & Computer Engineering","ECE","S14","E","NCSOFT","Associate web platform developer ","Pangyo","South Korea","","","","","Engineering: Electrical/Computer","arts & entertainment",NA
2014,"Non-US Citizen","India","Male","BS","CIT","Electrical & Computer Engineering","ECE","S14","E","Amazon","Software Devlopment Engineer","Seattle","WA","","Hired from Internship","","","Engineering: Electrical/Computer","retail",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Electrical & Computer Engineering","ECE","S14","E","Palantir Technologies","User Experience Software Engineer","Palo Alto","CA","","Hired from Internship","","","Engineering: Electrical/Computer","technology",1
2014,"U.S. Citizen","United States","Male","BS","CIT","Electrical & Computer Engineering","ECE","S14","E","MyLikes","Software Engineer","San Francisco","CA","","Networking","","","Engineering: Electrical/Computer","technology",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Electrical & Computer Engineering","ECE","S14","E","Qualcomm","Display Software Engineer","Boston","MA","","TartanTRAK","","","Engineering: Electrical/Computer","technology",3
2014,"U.S. Citizen","United States","Female","BS","CIT","Materials Science","MSE","S14","E","IBM","Business Analystics Consultant","Washington","DC","","Networking","","","Engineering: Materials","technology",2
2014,"U.S. Citizen","United States","Female","BS","CIT","Electrical & Computer Engineering","ECE","S14","E","Athenahealth","Software Developer","San Francisco","CA","","Job Fair","","","Engineering: Electrical/Computer","technology",2
2014,"U.S. Citizen","United States","Male","BS","CIT","Electrical & Computer Engineering","ECE","S14","E","SAP","Associate Support Engineer","Philadelphia","PA","","TartanTRAK","","","Engineering: Electrical/Computer","technology",1
2014,"U.S. Citizen","United States","Male","BS","CIT","Electrical & Computer Engineering","ECE","S14","E","Etsy","Software Engineer","New York","NY","","TartanTRAK","","","Engineering: Electrical/Computer","retail",2
2014,"U.S. Citizen","United States","Male","BS","CIT","Electrical & Computer Engineering","ECE","S14","E","Hubspot","Intern","Cambridge","MA","","","","","Engineering: Electrical/Computer","technology",NA
2014,"U.S. Citizen","United States","Female","BS","CIT","Electrical & Computer Engineering","ECE","S14","E","Harris Corp","Embedded Software Engineer","Melbourne","FL","","TartanTRAK","","","Engineering: Electrical/Computer","engineering",1
2014,"U.S. Citizen","United States","Female","BS","CIT","Materials Science","MSE","S14","E","General Electric","Operations Management Leadership Program, Transportation","Erie","PA","","Hired from internship","","","Management: Operations","manufacturing",1
2014,"Non-US Citizen","China","Male","BS","CIT","Electrical & Computer Engineering","ECE","S14","E","Comprehend Systems","Software Engineer","Redwood City","CA","","Job Fair","","","Engineering: Electrical/Computer","technology",1
2014,"U.S. Citizen","United States","Male","BS","CIT","Electrical & Computer Engineering","ECE","S14","E","Google","Software Engineer","New York","NY","","Hired from internship","","","Engineering: Electrical/Computer","technology",2
2014,"U.S. Citizen","United States","Male","BS","CIT","Materials Science","MSE","S14","E","GKN Hoeganaes","Research Engineer ","Cinnaminson","NJ","","Networking","","","Research","manufacturing",2
2014,"U.S. Citizen","United States","Female","BS","CIT","Mechanical Engineering","MEG","S14","G","Carnegie Mellon University","Biomedical Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"U.S. Citizen","United States","Female","BS","CIT","Mechanical Engineering","MEG","S14","G","Carnegie Mellon University","Mechanical Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Mechanical Engineering","MEG","F13","G","Carnegie Mellon University","Mechanical Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Mechanical Engineering","MEG","S14","G","Carnegie Mellon University","Mechanical Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"U.S. Citizen","United States","Female","BS","CIT","Civil & Environmental Engineering","CIV","S14","G","Carnegie Mellon University","Civil Engineering - AIS","Pittsburgh","PA","MS","","","","","",NA
2014,"U.S. Citizen","United States","Female","BS","CIT","Civil & Environmental Engineering","CIV","S14","G","Carnegie Mellon University","Civil and Environmental Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"U.S. Citizen","United States","Female","BS","CIT","Chemical Engineering","CHE","S14","G","Ohio State University","Food Science",NA,NA,"MS","","","","","",NA
2014,"U.S. Citizen","United States","Female","BS","CIT","Civil & Environmental Engineering","CIV","F13","G","Carnegie Mellon University","Civil and Environmental Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Mechanical Engineering","MEG","F13","G","Carnegie Mellon University","Mechanical Engineering",NA,NA,"MS","","","","","",NA
2014,"Permanent Resident","United States","Female","BS","CIT","Chemical Engineering","CHE","S14","G","University of Mississippi School of Medicine","Medical School","Oxford","MS","MD","","","","","",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Mechanical Engineering","MEG","S14","G","Carnegie Mellon University","Mechanical Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"Non-US Citizen","Singapore","Male","BS","CIT","Chemical Engineering","CHE","S14","G","Carnegie Mellon University","Computational Biology",NA,NA,"MS","","","","","",NA
2014,"U.S. Citizen","United States","Female","BS","CIT","Mechanical Engineering","MEG","S14","G","Carnegie Mellon University","Mechanical Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"U.S. Citizen","United States","Female","BS","CIT","Civil & Environmental Engineering","CIV","S14","G","Carnegie Mellon University","Biomedical Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Mechanical Engineering","MEG","S14","G","Wakeforest University","Business Management","Raleigh","NC","MBA","","","","","",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Mechanical Engineering","MEG","S14","G","Carnegie Mellon University","Mechanical Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Mechanical Engineering","MEG","S14","G","Carnegie Mellon University","Mechanical Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"U.S. Citizen","United States","Female","BS","CIT","Mechanical Engineering","MEG","S14","G","University of Pittsburgh","Mechanical Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Mechanical Engineering","MEG","S14","G","Carnegie Mellon University","Mechanical Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"U.S. Citizen","United States","Female","BS","CIT","Mechanical Engineering","MEG","S14","G","Carnegie Mellon University","Business","Pittsburgh","PA","MBA","","","","","",NA
2014,"U.S. Citizen","United States","Female","BS","CIT","Mechanical Engineering","MEG","F13","G","Carnegie Mellon University","ETIM","Pittsburgh","PA","MS","","","","","",NA
2014,"U.S. Citizen","United States","Female","BS","CIT","Mechanical Engineering","MEG","S14","G","unknown","Medicine",NA,NA,"MD","","","","","",NA
2014,"U.S. Citizen","United States","Female","BS","CIT","Chemical Engineering","CHE","S14","G","Carnegie Mellon University","Chemical Engineering","Pittsburgh","PA","MChE","","","","","",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Mechanical Engineering","MEG","F13","G","Carnegie Mellon University","ESTP","Pittsburgh","PA","MS","","","","","",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Mechanical Engineering","MEG","S14","G","Carnegie Mellon University","Mechanical Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"U.S. Citizen","United States","Female","BS","CIT","Mechanical Engineering","MEG","S14","G","John Carroll University","Woodrow Wilson Teaching Fellowship","Cleveland","OH","MS","","","","","",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Mechanical Engineering","MEG","S14","G","Carnegie Mellon University","Mechanical Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Mechanical Engineering","MEG","S14","G","Carnegie Mellon University","Mechanical Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Mechanical Engineering","MEG","S14","G","Carnegie Mellon University","Mechanical Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Mechanical Engineering","MEG","S14","G","Carnegie Mellon University","Mechanical Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Mechanical Engineering","MEG","S14","G","Carnegie Mellon University","Mechanical Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Mechanical Engineering","MEG","S14","G","Carnegie Mellon University","Mechanical Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Chemical Engineering","CHE","S14","G","Univeristy of Southern California","Health Profession","Los Angeles","CA","MD","","","","","",NA
2014,"Non-US Citizen","India","Female","BS","CIT","Chemical Engineering","CHE","S14","G","Carnegie Mellon University","Energy Science Technology & Policy","Pittsburgh","PA","MS","","","","","",NA
2014,"U.S. Citizen","United States","Female","BS","CIT","Civil & Environmental Engineering","CIV","F13","G","Carnegie Mellon University","Civil and Environmental Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"U.S. Citizen","United States","Female","BS","CIT","Mechanical Engineering","MEG","S14","G","Carnegie Mellon University","Mechanical Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Mechanical Engineering","MEG","S14","G","Carnegie Mellon University","Mechanical Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Mechanical Engineering","MEG","S14","G","Carnegie Mellon University","Mechanical Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Mechanical Engineering","MEG","S14","G","Carnegie Mellon University","Mechanical Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Mechanical Engineering","MEG","S14","G","Carnegie Mellon University","Master of Integrated Innovation for Products and Services","Pittsburgh","PA","MS","","","","","",NA
2014,"U.S. Citizen","United States","Female","BS","CIT","Mechanical Engineering","MEG","S14","G","Carnegie Mellon University","Mechanical Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"Permanent Resident","United States","Male","BS","CIT","Mechanical Engineering","MEG","S14","G","Carnegie Mellon University","Master of Integrated Innovation for Products and Services","Pittsburgh","PA","MS","","","","","",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Mechanical Engineering","MEG","S14","G","Carnegie Mellon University","Mechanical Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"Non-US Citizen","Korea","Male","BS","CIT","Mechanical Engineering","MEG","S14","G","Carnegie Mellon University","Mechanical Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Chemical Engineering","CHE","S14","G","Carnegie Mellon University","Chemical Engineering","Pittsburgh","PA","MChE","","","","","",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Mechanical Engineering","MEG","S14","G","Carnegie Mellon University","Mechanical Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Mechanical Engineering","MEG","S14","G","Carnegie Mellon University","Mechanical Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Mechanical Engineering","MEG","S14","G","Carnegie Mellon University","Mechanical Engineering","Pittsburgh","PA","MS","Networking","","","","",NA
2014,"U.S. Citizen","United States","Female","BS","CIT","Civil & Environmental Engineering","CIV","S14","G","Carnegie Mellon University","Environmental Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"Non-US Citizen","United Kingdom","Female","BS","CIT","Mechanical Engineering","MEG","S14","G","Carnegie Mellon University","Mechanical Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"Permanent Resident","Korea","Male","BS","CIT","Mechanical Engineering","MEG","S14","G","Carnegie Mellon University","Mechanical Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"Non-US Citizen","Singapore","Male","BS","CIT","Mechanical Engineering","MEG","S14","G","Stanford University","Management Science and Engineering","Palo Alto","CA","MS","","","","","",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Civil & Environmental Engineering","CIV","S13","G","Carnegie Mellon University","Energy Science Technology & Policy","Pittsburgh","PA","MS","","","","Engineering Other","education",NA
2014,"U.S. Citizen","United States","Female","BS","CIT","Mechanical Engineering","MEG","S14","G","Carnegie Mellon University","Master of Integrated Innovation for Products and Services","Pittsburgh","PA","MS","","","","","",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Mechanical Engineering","MEG","F13","G","Carnegie Mellon University","Mechanical Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Mechanical Engineering","MEG","S14","G","Carnegie Mellon University","Mechanical Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"U.S. Citizen","United States","Female","BS","CIT","Civil & Environmental Engineering","CEE","S14","G","Carnegie Mellon University","Environmental Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Mechanical Engineering","MEG","S14","G","Cornell University","Mechanical Engineering","Ithaca","NY","MS","","","","","",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Mechanical Engineering","MEG","S14","G","Carnegie Mellon University","Mechanical Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"U.S. Citizen","United States","Female","BS","CIT","Mechanical Engineering","MEG","S14","G","Carnegie Mellon University","Mechanical Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Mechanical Engineering","MEG","S14","G","Carnegie Mellon University","Mechanical Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"U.S. Citizen","United States","Female","BS","CIT","Mechanical Engineering","MEG","S14","G","Carnegie Mellon University","Mechanical Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"Permanent Resident","Other","Female","BS","CIT","Civil & Environmental Engineering","CIV","S14","G","Carnegie Mellon University","Civil and Environmental Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"Non-US Citizen","Malaysia","Female","BS","CIT","Mechanical Engineering","MEG","S14","G","Carnegie Mellon University","Mechanical Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Chemical Engineering","CHE","F13","G","Carnegie Mellon University","Chemical Engineering","Pittsburgh","PA","MS","","","","","",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Mechanical Engineering","MEG","S14","G","Carnegie Mellon University","Mechanical Engineering",NA,NA,"MS","","","","","",NA
2014,"U.S. Citizen","United States","Male","BS","CIT","Mechanical Engineering","MEG","S15","G","Purdue University","Mechanical Engineering",NA,"IN","PhD","","","","","",NA
2014,"U.S. Citizen","United States","Female","BS","CIT","Civil & Environmental Engineering","CIV","F13","G","Carnegie Mellon University","Civil Engineering","Pittsburgh","PA","MS","","","","","",NA
