year,workauthorization,country,gender,degree,college,department,major,graddate,status,employer.school,jobtitle.gradprogram,city,state.country,graddegree,useful,dateoffered,dateaccepted,jobfunction,employerindustry,numoffers
2012,NA,United States,NA,BS,CIT,Chemical Engineering,NA,S12,E,Accenture,Systems Integration Analyst,Pittsburgh,PA,NA,TartanTRAK,NA,NA,Consulting,consulting,NA
2012,NA,United States,NA,BS,SHS,SHS,Decision Science,S12,E,Accenture,Systems Integration Analyst,New York,NY,NA,TartanTRAK,40835,40880,Consulting,consulting,1
2012,NA,United States,NA,BS,Tepper,Business Administration,NA,S12,E,Accenture,Analyst,Boston,MA,NA,Hired from Summer Internship,40787,40787,Consulting,consulting,3
2012,NA,United States,NA,BS,Dietrich,H&SS Interdisciplinary,Information Systems,F11,E,Accenture,Systems Integration Analyst,New York,NY,NA,NA,NA,NA,Consulting,consulting,NA
2012,NA,United States,NA,BS,Tepper,Business Administration,NA,S12,E,Accenture,Systems Integration Consulting Analyst,Pittsburgh,PA,NA,TartanTRAK,40848,40848,Consulting,consulting,3
2012,NA,United States,NA,BS,Tepper,Business Administration,NA,S12,E,Accenture,Corporate Development and Transaction Services Analyst,Chicago,IL,NA,Networking,40909,40940,Corporate,consulting,3
2012,NA,United States,NA,BS,Tepper,Business Administration,NA,S12,E,Accenture,Systems Integration Analyst,Pittsburgh,PA,NA,TartanTRAK,40848,40848,Consulting,consulting,2
2012,NA,Korea,NA,BS,Tepper,Business Administration,NA,S12,E,Accenture,Systems Integration Analyst,Pittsburgh,PA,NA,TartanTRAK,40848,40848,Consulting,consulting,1
2012,NA,United States,NA,BS,CIT,Chemical Engineering,NA,S12,E,Accenture,Consulting,Pittsburgh,PA,NA,TartanTRAK,NA,NA,Consulting,consulting,NA
2012,NA,United States,NA,BS,Tepper,Business Administration,NA,S12,E,Accenture,NA,NA,NA,NA,NA,NA,NA,Consulting,consulting,NA
2012,NA,United States,NA,BS,CIT,Chemical Engineering,NA,S12,E,Accenture,Analyst,Pittsburgh,PA,NA,Networking,NA,NA,Consulting,consulting,NA
2012,NA,United States,NA,BS,Dietrich,Social & Decision Sciences,Decision Science,S12,E,Accenture,Systems Integration Analyst,Pittsburgh,PA,NA,Networking,NA,NA,Consulting,consulting,NA
2012,NA,China,NA,BS,SCS,Computer Science,NA,S12,E,Amazon,Software Development Engineer,Seattle,WA,NA,NA,NA,NA,Software Development,technology,NA
2012,NA,United States,NA,BS,SCS,Computer Science,NA,S11,E,Amazon,Software Development Engineer,Seattle,WA,NA,NA,NA,NA,Software Development,technology,NA
2012,NA,United States,NA,BS,MCS,Physics,NA,S12,E,Amazon,Software Development Engineer,Seattle,WA,NA,Job Fair,40951,40980,Software Development,technology,2
2012,NA,United States,NA,BS,SCS,Computer Science,NA,S12,E,Amazon,Software Engineer,Seattle,WA,NA,NA,NA,NA,Software Development,technology,NA
2012,NA,China,NA,BS,SCS,Computer Science,NA,S12,E,Amazon,Software Engineer,Seattle,WA,NA,NA,NA,NA,Software Development,technology,NA
2012,NA,Korea,NA,BS,SCS,Computer Science,NA,S12,E,Amazon,Software Development Engineer,Seattle,WA,NA,NA,NA,NA,Software Development,technology,NA
2012,NA,United States,NA,BS,SCS,Computer Science,NA,S12,E,Amazon,Software Devlopment Engineer,Seattle,WA,NA,NA,NA,NA,Software Development,technology,NA
2012,NA,India,NA,BS,Dietrich,H&SS Interdisciplinary,Information Systems,F12,E,Amazon,Software Developer Engineer,Seattle,WA,NA,Job Fair,40843,40866,Software Development,technology,3
2012,NA,United States,NA,BS,SCS,Computer Science,NA,S12,E,Amazon,Software Engineer,Seattle,WA,NA,NA,NA,NA,Software Development,technology,NA
2012,NA,Korea,NA,BS,SCS,Computer Science,NA,S12,E,Amazon,Software Development Engineer,Seattle,WA,NA,NA,NA,NA,Software Development,technology,NA
2012,NA,NA,NA,BS,SCS,Computer Science,NA,S14,E,Amazon,Software Development Engineer,Seattle,WA,NA,NA,NA,NA,Software Development,technology,NA
2012,NA,India,NA,BS,CIT,Electrical & Computer Engineering,NA,S12,E,Amazon,Software Developer,Seattle,WA,NA,NA,NA,NA,Software Development,technology,NA
2012,NA,United States,NA,BS,CIT,Mechanical Engineering,NA,S12,E,Apple,Product Design Engineer,Cupertino,CA,NA,summer internship,40940,40943,Design/Construction,technology,NA
2012,NA,United States,NA,BS,SCS,Computer Science,NA,S12,E,Apple,Mac OS X Performance Engineer,Cupertino,CA,NA,NA,NA,NA,Software Development,technology,NA
2012,NA,United States,NA,BS,SCS,Computer Science,NA,F11,E,Apple,Mac OS X Performance Engineer,Cupertino,CA,NA,NA,NA,NA,Software Development,technology,NA
2012,NA,United States,NA,BS,Tepper,Business Administration,NA,S12,E,Apple,Software QA Engineer,Cupertino,CA,NA,NA,41061,41061,Software Development,technology,NA
2012,NA,United States,NA,BS,CFA,Design,industrial design,S12,E,Apple,UI Designer,Cupertino,CA,NA,NA,NA,NA,Design,technology,NA
2012,NA,United States,NA,BS,Dietrich,H&SS Interdisciplinary,Information Systems,S12,E,Apple,User Experience Architect,Cupertino,CA,NA,TartanTRAK,41122,41214,Business Development/Sales,technology,1
2012,NA,United States,NA,BS,CIT,Chemical Engineering,NA,S12,E,Aspen Technology,Associate Engineer,Burlignton,MA,NA,NA,NA,NA,Engineering,technology,NA
2012,NA,United States,NA,BS,CIT,Chemical Engineering,NA,S12,E,Aspen Technology,NA,Nashua,NH,NA,interoffice mailing,NA,NA,NA,technology,NA
2012,NA,United States,NA,BS,CIT,Chemical Engineering,NA,S12,E,Aspen Technology,Product Manager,Boston,MA,NA,TartanTRAK,NA,NA,Product Management,technology,NA
2012,NA,China,NA,BS,MCS,Mathematical Sciences,NA,S12,E,Bank of America,Technology Associate,New York,NY,NA,TartanTrak,41224,41224,Technical/Computer Support,financial services,1
2012,NA,United States,NA,BS,MCS,Mathematical Sciences,NA,S12,E,Bank of America,Trading Analyst,New York,NY,NA,Hired from Summer Internship,41132,41132,Sales & Trading,financial services,1
2012,NA,Japan,NA,BS,Dietrich,H&SS Interdisciplinary,Information Systems,S12,E,Bank of America,Officer,Tokyo,Japan,NA,Job Fair,40851,40865,Finance,financial services,3
2012,NA,United States,NA,BS,Tepper,Business Administration,NA,S12,E,Barclays Capital,Asian Equities Sales Analyst,New York,NY,NA,Networking,41000,41000,Sales & Trading,financial services,1
2012,NA,United States,NA,BS,Tepper,Business Administration,NA,S12,E,Barclays Capital,Investment Banking Analyst,New York,NY,NA,Hired from Summer Internship,40756,40817,Investment Banking,financial services,1
2012,NA,United States,NA,BS,Tepper,Business Administration,NA,S12,E,Barclays Capital,Investment Banking Analyst,New York,NY,NA,Hired from Summer Internship,40756,40787,Investment Banking,financial services,1
2012,NA,United States,NA,BS,CIT,Electrical & Computer Engineering,NA,S12,E,Barclays Capital,Software Analyst,New York,NY,NA,NA,NA,NA,Software Development,financial services,NA
2012,NA,China,NA,BS,CIT,Electrical & Computer Engineering,NA,S12,E,Barclays Capital,Technology Analyst,New York,NY,NA,NA,NA,NA,Technical/Computer Support,financial services,NA
2012,NA,United States,NA,BS,CIT,Electrical & Computer Engineering,NA,S12,E,Barclays Capital,Technology Analyst,New York,NY,NA,NA,NA,NA,Technical/Computer Support,financial services,NA
2012,NA,United States,NA,BS,SCS,Computer Science,NA,F11,E,BlackRock,Analyst,New York,NY,NA,NA,NA,NA,Financial Analysis,financial services,NA
2012,NA,United States,NA,BS,Tepper,Business Administration,NA,F11,E,BlackRock,Analyst,New York,NY,NA,NA,NA,NA,Financial Analysis,financial services,NA
2012,NA,Hong Kong,NA,BS,MCS,Mathematical Sciences,NA,S12,E,BlackRock,NA,San Francisco,CA,NA,NA,NA,NA,NA,financial services,NA
2012,NA,United States,NA,BS,CIT,Mechanical Engineering,NA,F11,E,Boeing,Structural Design Engineer,Seattle,WA,NA,job fair,41163,41224,Design/Construction,engineering and science,1
2012,NA,United States,NA,BS,Dietrich,H&SS Interdisciplinary,Information Systems,S12,E,Boeing,Systems and Data Analyst,Renton,WA,NA,NA,NA,NA,Computer Systems Analysis,engineering and science,NA
2012,NA,United States,NA,BS,CIT,Mechanical Engineering,NA,S12,E,Boeing,Design Engineer,Mesa,AZ,NA,NA,NA,NA,Design/Construction,engineering and science,NA
2012,NA,United States,NA,BS,Dietrich,Economics,NA,F11,E,Capital One,Business Analyst,McLean,VA,NA,TartanTRAK,40817,40817,Financial Analysis,financial services,2
2012,NA,United States,NA,BS,Dietrich,H&SS Interdisciplinary,Information Systems,S12,E,Capital One,Developer - IT Development Program,Richmond,VA,NA,TartanTRAK,40981,40988,Software Development,financial services,1
2012,NA,Taiwan,NA,BS,Dietrich,Statistics,Economics and Statistics,S12,E,Capital One,IT Development Program Associate--Business Systems Analyst,Richmond,VA,NA,TartanTRAK,40981,NA,Computer Systems Analysis,financial services,1
2012,NA,United States,NA,BS,Dietrich,H&SS Interdisciplinary,Information Systems,S12,E,Capital One,Developer,McLean,VA,NA,Job Fair,40989,40990,Software Development,financial services/insurance,4
2012,NA,United States,NA,BS,CIT,Mechanical Engineering,NA,S12,E,Caterpillar,Rotational Program,Peoria,IL,NA,job fair,41011,41041,Manufacturing/Industrial,manufacturing,6
2012,NA,United States,NA,BS,CIT,Mechanical Engineering,NA,S12,E,Caterpillar,Leadership Development Technical Program Associate Engineer,Peoria,IL,NA,NA,NA,NA,Engineering,manufacturing,NA
2012,NA,United States,NA,BS,CIT,Mechanical Engineering,NA,S12,E,Chrysler,Chrysler Institute of Engineering (CIE),Detroit,MI,NA,internship,NA,NA,Engineering,manufacturing,NA
2012,NA,United States,NA,BS,CIT,Mechanical Engineering,NA,S12,E,Chrysler,Chrysler Institute of Engineering (CIE),Detroit,NA,NA,NA,NA,NA,Engineering,manufacturing,NA
2012,NA,United States,NA,BS,CIT,Mechanical Engineering,NA,S12,E,Chrysler,Chrysler Institute of Engineering (CIE),Detroit,MI,NA,NA,NA,NA,Engineering,manufacturing,NA
2012,NA,United States,NA,BS,CIT,Mechanical Engineering,NA,S12,E,Chrysler,Vehicle Engineer,Detroit,MI,NA,internship,40980,40980,Engineering,manufacturing,2
2012,NA,India,NA,BS,Tepper,Business Administration,NA,S12,E,Citi,Risk Analyst,New York,NY,NA,TartanTRAK,40725,40817,Risk Management,financial services,1
2012,NA,China,NA,BS,Tepper,Business Administration,NA,S12,E,Citi,Investment Banking Analyst,Hong Kong,NA,NA,Hired from Summer Internship,40756,40817,Investment Banking,financial services/insurance,4
2012,NA,United States,NA,BS,Tepper,Business Administration,NA,S12,E,Citi,Sales & Trading Analyst,New York,NY,NA,NA,NA,NA,Sales & Trading,financial services/insurance,NA
2012,NA,India,NA,BS,Tepper,Business Administration,NA,S12,E,Citi,Sales & Trading Analyst,New York,NY,NA,TartanTRAK,40756,40756,Sales & Trading,financial services/insurance,3
2012,NA,United States,NA,BS,CIT,Electrical & Computer Engineering,NA,S12,E,Citi,STQA Analyst,New York,NY,NA,NA,NA,NA,Sales & Trading,financial services,NA
2012,NA,United States,NA,BS,Dietrich,Statistics,Economics and Statistics,S12,E,Citi,Capital Markets Origination Analyst,New York,NY,NA,NA,NA,NA,Financial Analysis,financial services/insurance,NA
2012,NA,NA,NA,BS,MCS,Mathematical Sciences,NA,S12,E,Citi,Risk Analyst,New York,NY,NA,NA,NA,NA,Risk Management,financial services,NA
2012,NA,United States,NA,BS,MCS,Mathematical Sciences,NA,S12,E,Citi,Global Risk Analyst,New York,NY,NA,Hired from Summer Internship,41132,41193,Risk Management,financial services/insurance,NA
2012,NA,United States,NA,BS,Dietrich,H&SS Interdisciplinary,Information Systems,S12,E,Deloitte,Business Technology Analyst,New York,NY,NA,TartanTRAK,40849,40861,Consulting,consulting,1
2012,NA,United States,NA,BS,CIT,Mechanical Engineering,NA,S12,E,Deloitte,Economic Consultant,Washington,DC,NA,NA,NA,NA,Consulting,consulting,NA
2012,NA,United States,NA,BS,CIT,Chemical Engineering,NA,S12,E,Deloitte,Assoc in Data Analytics,New York,NY,NA,TartanTRAK,NA,NA,Consulting,consulting,NA
2012,NA,United States,NA,BS,Tepper,Business Administration,NA,S12,E,Deloitte,Consultant,New York,NY,NA,TartanTRAK,40756,40817,Consulting,consulting,1
2012,NA,United States,NA,BS,Tepper,Business Administration,NA,S12,E,Deloitte,Business Analyst,Pittsburgh,PA,NA,Networking,40848,40878,Consulting,consulting,2
2012,NA,Trinidad and Tobago,NA,BS,Dietrich,H&SS Interdisciplinary,Information Systems,S12,E,Deloitte,BTA,Chicago,IL,NA,Networking,40756,40848,Consulting,consulting,1
2012,NA,United States,NA,BS,Tepper,Business Administration,NA,S12,E,Deloitte,Business Analyst,Philadelphia,PA,NA,TartanTRAK,40817,40848,Consulting,consulting,4
2012,NA,United States,NA,BS,Tepper,Business Administration,NA,S12,E,Deloitte,Business Analyst,Pittsburgh,PA,NA,NA,40817,40848,Consulting,consulting,NA
2012,NA,United States,NA,BS,Tepper,Business Administration,NA,S12,E,Deloitte,"Business Analyst, Strategy & Operations",Pittsburgh,PA,NA,TartanTRAK,40756,40817,Consulting,consulting,1
2012,NA,United States,NA,BS,SCS,Computer Science,NA,S12,E,Deloitte,Business Analyst,Pittsburgh,PA,NA,NA,NA,NA,Consulting,consulting,NA
2012,NA,United States,NA,BS,Tepper,Business Administration,NA,S12,E,Deloitte,Consultant,San Francisco,CA,NA,Hired from Summer Internship,40756,40787,Consulting,consulting,NA
2012,NA,United States,NA,BS,Tepper,Business Administration,NA,F11,E,Deloitte,Data Analytics and Forensics Associate,New York,NY,NA,Networking,40848,40878,Financial Analysis,consulting,2
2012,NA,United States,NA,BS,MCS,Mathematical Sciences,NA,S12,E,Deloitte,Business Analyst,Tokyo,Japan,NA,Job Fair,41193,41224,Consulting,consulting,1
2012,NA,Hong Kong,NA,BS,Tepper,Business Administration,NA,S12,E,Deutsche Bank,Global Markets Analyst,New York,NY,NA,TartanTRAK,NA,NA,Corporate,financial services/insurance,1
2012,NA,China,NA,BS,Tepper,Business Administration,NA,S12,E,Deutsche Bank,Global Markets Analyst,New York,NY,NA,Hired from Summer Internship,40756,40787,Sales & Trading,financial services/insurance,1
2012,NA,United States,NA,BS,Dietrich,H&SS Interdisciplinary,Information Systems,S12,E,Deutsche Bank,Technology Analyst,New York,NY,NA,TartanTRAK,40772,40847,Technical/Computer Support,financial services/insurance,1
2012,NA,India,NA,BS,Dietrich,H&SS Interdisciplinary,Information Systems,S12,E,Deutsche Bank,Business Analyst,New York,NY,NA,TartanTRAK,40760,40877,Financial Analysis,financial services/insurance,2
2012,NA,United States,NA,BS,Dietrich,H&SS Interdisciplinary,Information Systems,S12,E,Deutsche Bank,Business Analyst,New York,NY,NA,NA,NA,NA,Financial Analysis,financial services/insurance,NA
2012,NA,United States,NA,BS,CFA,Art,ETB,S12,E,Disney Research,Artist / Lab Associate,Pittsburgh,PA,NA,Hired from summer internship,41030,41030,Other,"media, film & entertainment",1
2012,NA,United States,NA,BS,SCS,Computer Science,NA,S12,E,Disney Research,Lab Associate,Pittsburgh,PA,NA,NA,NA,NA,Other,"media, film & entertainment",NA
2012,NA,United States,NA,BS,CFA,Art,NA,S12,E,Disney Research,Artist / Lab Associate,Pittsburgh,PA,NA,NA,NA,NA,Other,"media, film & entertainment",NA
2012,NA,United States,NA,BS,SCS,Computer Science,NA,S12,E,Dropbox,Software Engineer,San Francisco,CA,NA,NA,NA,NA,Software Development,technology,NA
2012,NA,United States,NA,BS,SCS,Computer Science,NA,S12,E,Dropbox,Software Engineer,San Francisco,CA,NA,NA,NA,NA,Software Development,technology,NA
2012,NA,United States,NA,BS,MCS,Mathematical Sciences,NA,S12,E,Dropbox,Software Engineer,San Francisco,CA,NA,Networking,41224,41224,Software Development,technology,2
2012,NA,United States,NA,BS,CIT,Electrical & Computer Engineering,NA,S12,E,Dropbox,Software Engineer,San Francisco,CA,NA,NA,NA,NA,Software Development,technology,NA
2012,NA,United States,NA,BS,Dietrich,H&SS Interdisciplinary,Information Systems,S12,E,Epic,Technical Services,Verona,WI,NA,TartanTRAK,40920,40940,Technical/Computer Support,technology,1
2012,NA,United States,NA,BS,Dietrich,Psychology,Psychology,S12,E,Epic,Account Manager,NA,NA,NA,NA,NA,NA,Management,technology,NA
2012,NA,United States,NA,BS,Dietrich,H&SS Interdisciplinary,Information Systems,S12,E,Ernst & Young,IT Advisor,New York,NY,NA,TartanTRAK,40761,40836,Technical/Computer Support,financial services/insurance,1
2012,NA,United States,NA,BS,Tepper,Business Administration,NA,S12,E,Ernst & Young,Financial Consultant,New York,NY,NA,Job Fair,40756,40817,Consulting: Finance,financial services/insurance,NA
2012,NA,India,NA,BS,Dietrich,H&SS Interdisciplinary,Information Systems,F11,E,Ernst & Young,Staff 1 Technical Consultant,New York,NY,NA,"TartanTRAK, Job fair",40787,40848,Consulting,financial services/insurance,3
2012,NA,India,NA,BS,CIT,Mechanical Engineering,NA,S12,E,Ernst & Young,Analyst,Mumbai,India,NA,networking,40920,41011,Financial Analysis,consulting,4
2012,NA,United States,NA,BS,CIT,Chemical Engineering,NA,S12,E,ExxonMobil,Engineer,Fairfax,VA,NA,Summer Internship,NA,NA,Engineering,energy/utilities,NA
2012,NA,United States,NA,BS,CIT,Chemical Engineering,NA,S12,E,ExxonMobil,Gas & Power Marketer,Houston,TX,NA,Job Fair,NA,NA,Marketing,energy/utilities,NA
2012,NA,United States,NA,BS,CIT,Chemical Engineering,NA,S12,E,ExxonMobil,"Engineer, Modeling Operator Tools",Fairfax,VA,NA,Job Fair,NA,NA,Engineering,energy/utilities,NA
2012,NA,United States,NA,BS,SCS,Computer Science,NA,S12,E,Facebook,Software Engineer,Menlo Park,CA,NA,NA,NA,NA,Software Development,technology,NA
2012,NA,United States,NA,BS,SCS,Computer Science,NA,S12,E,Facebook,Software Engineer,Menlo Park,CA,NA,NA,NA,NA,Software Development,technology,NA
2012,NA,United States,NA,BS,CIT,Mechanical Engineering,NA,F11,E,Ford Motor Company,Ford College Graduate in Global Engine Engineering,Dearborn,MI,NA,internship,NA,NA,Engineering,engineering and science,NA
2012,NA,United States,NA,BS,CIT,Mechanical Engineering,NA,S12,E,Ford Motor Company,Ford College Graduate Engineer - Rotational Program,Dearborn,MI,NA,networking,40920,40951,Engineering,engineering and science,NA
2012,NA,Korea,NA,BS,Tepper,Business Administration,NA,S12,E,Freddie Mac,IT Analyst,McLean,VA,NA,Hired from Summer Internship,40756,40817,Technical/Computer Support,financial services/insurance,1
2012,NA,United States,NA,BS,Tepper,Business Administration,NA,S12,E,Freddie Mac,Analyst,McLean,VA,NA,TartanTRAK,40756,40878,Financial Analysis,education,2
2012,NA,United States,NA,BS,MCS,Mathematical Sciences,NA,S12,E,Freddie Mac,Analyst,McLean,VA,NA,Job Fair,40848,41254,Mathematician/Statistician,finance,2
2012,NA,United States,NA,BS,SCS,Computer Science,NA,S12,E,Google,Software Engineer,New York,NY,NA,NA,NA,NA,Software Development,technology,NA
2012,NA,United States,NA,BS,SCS,Computer Science,NA,S12,E,Google,Software Engineer,Mountain View,CA,NA,NA,NA,NA,Software Development,technology,NA
2012,NA,United States,NA,BS,SCS,Computer Science,NA,S12,E,Google,Software Engineer,New York,NY,NA,NA,NA,NA,Software Development,technology,NA
2012,NA,United States,NA,BS,SCS,Computer Science,NA,S12,E,Google,Software Engineer,New York,NY,NA,NA,NA,NA,Software Development,technology,NA
2012,NA,United States,NA,BS,SCS,Computer Science,NA,F11,E,Google,Software Engineer,Mountain View,CA,NA,NA,NA,NA,Software Development,technology,NA
2012,NA,India,NA,BS,CIT,Electrical & Computer Engineering,NA,S12,E,Google,Software Engineer,New York,NY,NA,NA,NA,NA,Software Development,technology,NA
2012,NA,United States,NA,BS,SCS,Computer Science,NA,S12,E,Google,Software Development Engineer,Mountain View,CA,NA,NA,NA,NA,Software Development,technology,NA
2012,NA,Ukraine,NA,BS,SCS,Computer Science,NA,S12,E,Google,Software Engineer,Seattle,WA,NA,NA,NA,NA,Software Development,technology,NA
2012,NA,India,NA,BS,SCS,Computer Science,NA,S12,E,Google,Software Engineer,Santa Monica,CA,NA,NA,NA,NA,Software Development,technology,NA
2012,NA,United States,NA,BS,SCS,Computer Science,NA,S12,E,Google,Software Engineer,Mountain View,CA,NA,NA,NA,NA,Software Development,technology,NA
2012,NA,United States,NA,BS,SCS,Computer Science,NA,F11,E,Google,Software Engineer,Mountain View,CA,NA,NA,NA,NA,Software Development,technology,NA
2012,NA,United States,NA,BS,SCS,Computer Science,NA,S12,E,Google,Software Engineer,New York,NY,NA,NA,NA,NA,Software Development,technology,NA
2012,NA,United States,NA,BS,SCS,Computer Science,NA,S12,E,Google,Software Engineer,New York,NY,NA,NA,NA,NA,Software Development,technology,NA
2012,NA,Korea,NA,BS,SCS,Computer Science,NA,S12,E,Google,Software Engineer,Mountain View,CA,NA,NA,NA,NA,Software Development,technology,NA
2012,NA,United States,NA,BS,SCS,Computer Science,NA,S12,E,Google,Software Engineer,Mountain View,CA,NA,NA,NA,NA,Software Development,technology,NA
2012,NA,NA,NA,BS,SCS,Computer Science,NA,S12,E,Google,Software Engineer,New York,NY,NA,NA,NA,NA,Software Development,technology,NA
2012,NA,NA,NA,BS,SCS,Computer Science,NA,F11,E,Google,Software Engineer,Mountain View,CA,NA,NA,NA,NA,Software Development,technology,NA
2012,NA,United States,NA,BS,SCS,Computer Science,NA,S12,E,Google,Software Engineer,Pittsburgh,PA,NA,NA,NA,NA,Software Development,technology,NA
2012,NA,United States,NA,BS,SCS,Computer Science,NA,F11,E,Google,Software Engineer,Pittsburgh,PA,NA,NA,NA,NA,Software Development,technology,NA
2012,NA,United States,NA,BS,SCS,Computer Science,NA,S12,E,Google,Software Engineer,Pittsburgh,PA,NA,NA,NA,NA,Software Development,technology,NA
2012,NA,United States,NA,BS,SCS,Computer Science,NA,S12,E,Google,Software Engineer,Pittsburgh,PA,NA,NA,NA,NA,Software Development,technology,NA
2012,NA,United States,NA,BS,Dietrich,H&SS Interdisciplinary,Information Systems,S12,E,Google,User Experience Designer,New York,NY,NA,Networking,40902,40916,Software Development,technology,3
2012,NA,China,NA,BS,CIT,Electrical & Computer Engineering,NA,S12,E,Google,Software Engineer,Mountain View,CA,NA,NA,NA,NA,Software Development,technology,NA
2012,NA,United States,NA,BS,Dietrich,Social & Decision Sciences,Decision Science,S12,E,IBM,Consultant,New York,NY,NA,NA,NA,NA,Consulting,technology,NA
2012,NA,United States,NA,BS,Dietrich,H&SS Interdisciplinary,Information Systems,S12,E,IBM,Consultant,New York,NY,NA,TartanTRAK,40841,40846,Consultant,technology,5
2012,NA,United States,NA,BS,Dietrich,Psychology,Psychology,S12,E,IBM,Consultant,Cambridge,MA,NA,Networking,41029,soon,Consulting,technology,1
2012,NA,United States,NA,BS,CIT,Mechanical Engineering,NA,S12,E,IBM,Process Engineering Professional,East Fishkill,NY,NA,internship,NA,NA,Engineering,technology,NA
2012,NA,United States,NA,BS,Dietrich,Economics,NA,S12,E,IBM,Market Development & Insights Professional - Client Insights Consultant,New York,NY,NA,On-campus information session,40848,40909,Consulting,technology,3
2012,NA,United States,NA,BS,Dietrich,Social & Decision Sciences,Policy and Management,S12,E,IBM,Business Consultant,Chicago,IL,NA,NA,NA,NA,Consulting,technology,NA
2012,NA,United States,NA,BS,Dietrich,Economics,NA,S12,E,IBM,Consultant,New York,NY,NA,Job Fair,40787,40817,Consulting,technology,1
2012,NA,United States,NA,BS,Tepper,Business Administration,NA,S12,E,IBM,NA,New York,NY,NA,NA,NA,NA,NA,technology,NA
2012,NA,United States,NA,BS,Tepper,Business Administration,NA,S12,E,IBM,Consultant,New York,NY,NA,Hired from Summer Internship,40787,40817,Consulting,technology,1
2012,NA,United States,NA,BS,Tepper,Business Administration,NA,S12,E,IBM,Consultant,San Francisco,CA,NA,Job Fair,40848,40878,Consulting,consulting,3
2012,NA,United States,NA,BS,Tepper,Business Administration,NA,S12,E,IBM,Consultant,Philadelphia,PA,NA,Networking,40817,40848,Consulting,consulting,2
2012,NA,United States,NA,BS,Dietrich,Economics,NA,S12,E,IBM,Consultant,New York,NY,NA,TartanTRAK,40848,40878,Consulting,consulting,3
2012,NA,United States,NA,BS,SCS,Computer Science,NA,S12,E,Intel,Graphic Engineer,Palo Alto,CA,NA,NA,NA,NA,Design/Graphic Arts,technology,NA
2012,NA,United States,NA,BS,CIT,Chemical Engineering,NA,S12,E,Intel,Process Engineer,Phoenix,AZ,NA,Job Fair,NA,NA,Engineering,technology,NA
2012,NA,United States,NA,BS,CIT,Electrical & Computer Engineering,NA,S12,E,Intel,Process Engineer,Phoenix,AZ,NA,NA,NA,NA,Engineering,technology,NA
2012,NA,United States,NA,BS,Dietrich,H&SS Interdisciplinary,Information Systems,S12,E,Intel,Software Engineer,Chandler,AZ,NA,Website,40831,40877,Software Engineer,technology,NA
2012,NA,United States,NA,BS,Dietrich,Economics,NA,S12,E,JP Morgan Chase,"Business Analyst, Treasury Securities Services",New York,NY,NA,NA,NA,40787,Financial Analysis,financial services/insurance,NA
2012,NA,United States,NA,BS,CIT,Electrical & Computer Engineering,NA,S12,E,JP Morgan Chase,NA,New York,NY,NA,NA,NA,NA,NA,financial services,NA
2012,NA,United States,NA,BS,Dietrich,H&SS Interdisciplinary,Information Systems,S12,E,JP Morgan Chase,Technology Analyst,New York,NY,NA,TartanTrak,40811,40841,"Identify, asses and document new business needs. Research impacts. Create detailed test cases and business requirements documents",financial services/insurance,1
2012,NA,United States,NA,BS,Tepper,Business Administration,NA,S12,E,JP Morgan Chase,Corporate Finance Analyst,New York,NY,NA,Hired from Summer Internship,40787,40848,Financial Analysis,financial services/insurance,4
2012,NA,United States,NA,BS,Dietrich,H&SS Interdisciplinary,Information Systems,F11,E,JP Morgan Chase,Technology Analyst,New York,NY,NA,NA,NA,NA,Technical/Computer Support,financial services/insurance,NA
2012,NA,United States,NA,BS,CIT,Materials Science,NA,F11,E,JP Morgan Chase,Analyst,New York,NY,NA,Internship,NA,NA,NA,financial services/insurance,NA
2012,NA,United States,NA,BS,CFA,Design,Communication Design,S11,E,LinkedIn,User Experience Designer,Mountain View,CA,NA,"Job Fair (CAOC TOC, BOC, EOC, etc...)",NA,NA,Communications: Design/Graphic Arts,technology,NA
2012,NA,United States,NA,BS,CIT,Chemical Engineering,NA,S12,E,Merck,"Assoc Eng, Process Eng",Danville,PA,NA,Internship,NA,NA,Engineering,healthcare,NA
2012,NA,United States,NA,BS,Dietrich,Statistics,Statistics,S12,E,Merck,Global Services Associate,Whitehouse Station,NJ,NA,TartanTRAK,40921,NA,Brand/Product Management,healthcare,1
2012,NA,United States,NA,BS,Dietrich,Economics,NA,S12,E,Merck,Business/Technical Analyst,West Point,PA,NA,Networking,40878,40909,Other,healthcare,2
2012,NA,United States,NA,BS,CFA,Design,Industrial design,S12,E,Microsoft,UX Design,Seattle,WA,NA,NA,41000,41000,Design,technology,NA
2012,NA,United States,NA,BS,SCS,Computer Science,NA,S12,E,Microsoft,Software Development Engineer in Test,Redmond,WA,NA,NA,NA,NA,Software Development,technology,NA
2012,NA,United States,NA,BS,SCS,Computer Science,NA,F11,E,Microsoft,Software Development Engineer,Redmond,WA,NA,NA,NA,NA,Software Development,technology,NA
2012,NA,United States,NA,BS,CIT,Electrical & Computer Engineering,NA,S12,E,Microsoft,Software Development Engineer,Redmond,VA,NA,NA,NA,NA,Software Development,technology,NA
2012,NA,United States,NA,BS,SCS,Computer Science,NA,S12,E,Microsoft,Program Manager,Redmond,WA,NA,NA,NA,NA,Computer Science,technology,NA
2012,NA,United States,NA,BS,CIT,Electrical & Computer Engineering,NA,S12,E,Microsoft,Software Engineer,Iselin,NJ,NA,NA,NA,NA,Software Development,technology,NA
